clouds,datetime,dewpt,dhi,dni,ghi,precip,pres,rh,slp,solar_rad,temp,ts,wind_dir,wind_spd
41,2022-10-31,15.6,53,420,347,1.0,885,70,1018,343,21.8,1667163600.0,75,2.9
64,2022-11-01,17.5,54,421,348,23.8,885,77,1019,271,21.9,1667250000.0,108,1.5
50,2022-11-02,16.9,54,422,349,2.8,884,76,1017,322,21.9,1667336400.0,109,1.7
65,2022-11-03,16.8,54,423,350,1.0,883,77,1016,271,21.2,1667422800.0,147,1.4
61,2022-11-04,16.9,54,424,351,7.3,883,78,1016,263,21.3,1667509200.0,88,1.7
61,2022-11-05,16.2,54,425,352,13.8,884,73,1017,298,21.8,1667595600.0,48,2.8
89,2022-11-06,17.0,54,426,353,22.3,885,75,1018,196,22.1,1667682000.0,113,1.6
72,2022-11-07,18.2,54,427,354,29.5,885,83,1019,245,21.4,1667768400.0,99,1.5
46,2022-11-08,16.7,55,428,355,3.8,885,78,1018,338,21.0,1667854800.0,61,2.2
40,2022-11-09,16.1,55,429,356,2.5,883,73,1017,346,21.4,1667941200.0,69,2.5
73,2022-11-10,18.2,55,430,357,7.8,884,82,1017,297,21.7,1668027600.0,130,1.3
63,2022-11-11,17.6,55,431,358,0.8,885,78,1017,324,22.1,1668114000.0,130,1.1
45,2022-11-12,17.1,55,432,358,0.0,885,77,1018,344,21.7,1668200400.0,77,2.2
50,2022-11-13,16.4,55,433,359,2.5,885,78,1018,312,20.8,1668286800.0,71,3.1
74,2022-11-14,16.9,55,434,360,0.0,884,79,1018,290,20.9,1668373200.0,55,3.3
94,2022-11-15,16.1,55,435,361,3.8,883,81,1017,162,19.6,1668459600.0,48,3.6
83,2022-11-16,16.6,56,436,362,10.0,881,83,1015,245,19.7,1668546000.0,69,3.0
48,2022-11-17,17.2,56,437,362,2.5,881,81,1014,334,20.7,1668632400.0,157,1.8
39,2022-11-18,16.8,56,438,363,0.0,882,74,1015,359,22.3,1668718800.0,177,1.3
46,2022-11-19,17.2,56,439,364,0.0,882,70,1014,357,23.6,1668805200.0,149,1.6
43,2022-11-20,16.0,56,440,365,1.0,881,62,1012,347,24.5,1668891600.0,259,2.2
46,2022-11-21,14.5,56,440,365,4.5,879,74,1013,335,19.7,1668978000.0,238,3.2
55,2022-11-22,13.7,56,441,366,0.0,882,71,1015,312,19.5,1669064400.0,139,1.7
66,2022-11-23,16.3,56,442,367,0.0,885,79,1018,326,20.4,1669150800.0,52,3.2
70,2022-11-24,17.5,56,443,367,2.0,886,79,1019,329,21.6,1669237200.0,45,3.4
51,2022-11-25,16.8,57,444,368,1.0,886,77,1020,344,21.3,1669323600.0,47,3.3
47,2022-11-26,16.1,57,444,368,0.0,885,73,1018,350,21.8,1669410000.0,45,3.1
54,2022-11-27,16.9,57,445,369,10.8,882,74,1014,335,22.2,1669496400.0,52,2.5
47,2022-11-28,17.1,57,446,369,1.5,880,72,1012,351,22.9,1669582800.0,151,1.7
62,2022-11-29,16.6,57,446,370,3.0,880,68,1012,313,23.4,1669669200.0,175,1.3
89,2022-11-30,18.1,57,447,370,25.5,881,85,1013,209,20.8,1669755600.0,123,1.2
88,2022-12-01,18.0,57,447,371,40.3,881,86,1014,170,20.5,1669842000.0,77,1.8
97,2022-12-02,18.7,57,448,371,26.0,881,86,1013,132,21.2,1669928400.0,99,1.6
85,2022-12-03,18.4,57,448,372,11.0,881,83,1014,174,21.7,1670014800.0,146,1.4
77,2022-12-04,18.9,57,449,372,23.8,882,85,1015,290,21.8,1670101200.0,87,1.7
68,2022-12-05,18.2,57,449,373,7.3,883,84,1016,270,21.3,1670187600.0,51,2.6
54,2022-12-06,18.4,57,450,373,4.0,884,81,1017,357,22.1,1670274000.0,61,2.5
78,2022-12-07,17.1,57,450,373,0.0,885,74,1017,234,22.2,1670360400.0,49,3.0
50,2022-12-08,17.5,57,450,374,0.0,885,78,1018,345,21.9,1670446800.0,54,3.2
51,2022-12-09,16.7,57,451,374,0.5,884,79,1018,332,20.8,1670533200.0,64,3.3
55,2022-12-10,16.9,57,451,374,0.0,883,76,1016,351,21.8,1670619600.0,58,3.2
51,2022-12-11,17.3,57,451,375,0.0,884,76,1016,367,22.3,1670706000.0,52,2.9
81,2022-12-12,18.4,57,451,375,4.8,885,82,1018,273,21.6,1670792400.0,62,3.4
84,2022-12-13,17.7,57,452,375,5.0,885,83,1019,264,20.8,1670878800.0,65,3.5
77,2022-12-14,16.4,57,452,375,9.3,884,76,1017,300,21.0,1670965200.0,52,3.2
74,2022-12-15,17.7,57,452,375,38.8,882,82,1015,242,21.0,1671051600.0,55,2.4
84,2022-12-16,18.2,57,452,376,38.8,881,84,1013,266,21.1,1671138000.0,56,2.5
96,2022-12-17,18.7,57,453,376,20.5,880,83,1012,144,21.9,1671224400.0,71,2.3
68,2022-12-18,19.1,57,453,376,51.5,880,81,1012,330,22.9,1671310800.0,135,1.7
73,2022-12-19,19.7,57,453,376,17.0,879,82,1010,320,23.4,1671397200.0,150,1.4
88,2022-12-20,20.4,57,453,376,49.8,878,85,1010,218,23.3,1671483600.0,223,1.5
84,2022-12-21,19.7,57,453,376,29.5,879,87,1011,213,22.1,1671570000.0,222,1.6
91,2022-12-22,17.1,57,453,376,22.5,879,90,1013,128,18.8,1671656400.0,201,2.0
82,2022-12-23,15.1,57,453,376,0.0,880,81,1014,282,18.6,1671742800.0,186,2.0
70,2022-12-24,16.1,57,453,376,0.0,881,79,1014,235,20.0,1671829200.0,93,1.6
61,2022-12-25,18.3,57,454,376,0.5,882,79,1014,349,22.4,1671915600.0,77,2.4
70,2022-12-26,19.4,57,454,376,20.0,884,81,1016,321,23.1,1672002000.0,49,2.7
75,2022-12-27,18.5,57,454,376,0.0,885,77,1017,325,23.1,1672088400.0,50,2.8
63,2022-12-28,18.2,57,454,376,2.3,884,76,1016,365,23.0,1672174800.0,55,2.6
57,2022-12-29,18.0,57,454,376,0.0,884,76,1016,342,22.9,1672261200.0,52,2.6
40,2022-12-30,17.6,57,454,376,0.5,885,73,1017,370,23.2,1672347600.0,92,1.9
52,2023-01-01,17.8,57,453,376,0.8,883,74,1015,358,23.0,1672520400.0,117,1.9
79,2023-01-02,18.7,57,453,376,45.3,883,80,1016,217,22.5,1672606800.0,108,1.5
96,2023-01-03,18.4,57,453,375,17.8,884,82,1017,113,21.7,1672693200.0,55,2.7
100,2023-01-04,18.6,57,453,375,20.5,883,88,1017,80,20.8,1672779600.0,52,3.0
98,2023-01-05,18.5,57,453,375,15.0,883,86,1016,102,21.1,1672866000.0,49,3.0
89,2023-01-06,19.0,57,453,375,10.5,885,83,1017,167,22.2,1672952400.0,47,3.0
44,2023-01-07,18.6,57,453,375,10.0,884,77,1017,366,23.3,1673038800.0,75,2.2
87,2023-01-08,19.4,57,452,374,16.0,883,80,1015,191,23.4,1673125200.0,82,1.9
92,2023-01-09,20.4,57,452,374,57.5,884,86,1017,210,22.9,1673211600.0,49,2.1
98,2023-01-10,19.4,57,452,374,64.5,883,84,1016,125,22.4,1673298000.0,59,2.4
76,2023-01-11,18.5,57,451,373,8.3,882,84,1015,274,21.6,1673384400.0,50,3.1
77,2023-01-12,18.9,57,451,373,5.5,882,83,1015,305,22.0,1673470800.0,65,2.7
73,2023-01-13,19.1,57,451,373,4.5,883,84,1016,289,22.2,1673557200.0,76,2.8
58,2023-01-14,18.4,57,450,372,0.0,884,80,1017,334,22.2,1673643600.0,69,3.3
54,2023-01-15,18.1,57,450,372,0.0,884,81,1018,351,21.6,1673730000.0,73,3.3
48,2023-01-16,18.1,57,450,371,1.0,886,78,1018,348,22.3,1673816400.0,66,3.2
41,2023-01-17,17.8,57,449,371,0.0,886,75,1018,353,22.8,1673902800.0,65,3.4
35,2023-01-18,16.6,57,449,370,0.0,885,74,1018,363,21.7,1673989200.0,71,3.4
83,2023-01-19,16.9,57,448,370,0.0,883,75,1016,128,22.0,1674075600.0,83,3.7
98,2023-01-20,16.8,57,448,369,0.0,881,74,1013,132,22.0,1674162000.0,86,3.4
84,2023-01-21,18.9,57,447,369,2.0,879,83,1011,290,22.1,1674248400.0,83,3.7
99,2023-01-22,19.0,57,447,368,13.3,877,88,1009,82,21.2,1674334800.0,84,3.6
97,2023-01-23,19.0,57,446,367,26.3,877,85,1009,145,21.8,1674421200.0,88,4.4
82,2023-01-24,18.4,56,446,367,12.3,877,81,1009,303,22.0,1674507600.0,86,4.6
100,2023-01-25,18.7,56,445,366,19.5,876,84,1008,84,21.6,1674594000.0,89,3.5
99,2023-01-26,19.4,56,444,365,41.0,876,90,1008,78,21.1,1674680400.0,92,3.8
100,2023-01-27,20.4,56,444,365,45.3,877,92,1009,63,21.8,1674766800.0,67,3.2
99,2023-01-28,19.8,56,443,364,1.0,876,78,1007,93,24.1,1674853200.0,60,3.9
80,2023-01-29,19.7,56,442,363,0.5,877,77,1008,276,24.2,1674939600.0,280,4.1
59,2023-01-30,19.1,56,442,362,0.0,882,80,1013,330,23.0,1675026000.0,215,1.8
89,2023-01-31,17.9,56,441,361,2.3,884,82,1017,218,21.3,1675112400.0,119,1.8
91,2023-02-01,16.7,56,440,361,0.5,884,82,1017,136,19.8,1675198800.0,82,2.8
79,2023-02-02,17.3,56,439,360,3.8,883,82,1017,275,20.7,1675285200.0,68,3.1
71,2023-02-03,18.0,56,439,359,3.3,883,82,1016,316,21.3,1675371600.0,61,3.1
86,2023-02-04,18.9,55,438,358,12.3,882,85,1015,223,21.5,1675458000.0,71,2.8
88,2023-02-05,18.1,55,437,357,2.5,881,84,1014,227,20.9,1675544400.0,73,3.3
94,2023-02-06,18.4,55,436,356,7.3,882,84,1015,187,21.3,1675630800.0,77,3.1
100,2023-02-07,18.9,55,435,355,10.0,883,89,1016,64,20.8,1675717200.0,61,3.2
100,2023-02-08,18.9,55,434,354,5.8,884,86,1017,79,21.3,1675803600.0,64,2.8
97,2023-02-09,18.7,55,433,353,0.0,884,83,1016,92,21.8,1675890000.0,59,3.5
53,2023-02-10,16.8,55,432,352,0.0,883,73,1016,324,22.4,1675976400.0,65,2.2
28,2023-02-11,18.1,55,431,351,0.0,883,75,1015,349,23.5,1676062800.0,111,1.7
70,2023-02-12,18.9,55,430,350,0.0,883,77,1015,223,23.5,1676149200.0,53,2.7
50,2023-02-13,18.2,54,429,348,0.0,884,75,1017,325,23.2,1676235600.0,61,2.6
39,2023-02-14,17.5,54,428,347,0.0,883,76,1016,336,22.2,1676322000.0,55,2.8
44,2023-02-15,17.3,54,427,346,0.0,881,75,1013,339,22.4,1676408400.0,51,2.6
68,2023-02-16,18.1,54,426,345,1.3,881,77,1013,219,22.7,1676494800.0,70,2.2
67,2023-02-17,19.1,54,425,344,11.0,881,79,1013,303,23.2,1676581200.0,122,1.4
66,2023-02-18,19.6,54,424,342,11.0,881,79,1013,276,23.7,1676667600.0,154,1.2
66,2023-02-19,20.5,54,423,341,1.0,882,80,1014,315,24.5,1676754000.0,77,1.7
23,2023-02-20,18.6,53,421,340,0.0,883,73,1015,339,24.3,1676840400.0,45,2.9
58,2023-02-21,19.3,53,420,338,0.0,883,76,1015,188,24.1,1676926800.0,68,2.5
77,2023-02-22,20.1,53,419,337,14.8,883,82,1015,236,23.6,1677013200.0,70,4.8
74,2023-02-23,19.5,53,417,335,2.0,884,80,1016,264,23.3,1677099600.0,47,3.7
97,2023-02-24,17.1,53,416,334,0.0,884,71,1016,83,23.2,1677186000.0,55,2.7
77,2023-02-25,17.3,53,415,333,0.0,884,71,1017,243,23.2,1677272400.0,60,2.7
72,2023-02-26,18.0,52,413,331,0.0,885,73,1017,228,23.9,1677358800.0,51,2.6
81,2023-02-27,17.9,52,412,330,0.0,885,73,1018,164,23.7,1677445200.0,55,2.8
69,2023-02-28,17.9,52,411,328,0.0,885,73,1017,313,23.4,1677531600.0,45,2.7
69,2023-03-01,17.2,52,408,325,16.0,883,69,1014,274,23.9,1677618000.0,149,1.9
94,2023-03-02,19.3,51,406,323,21.3,881,82,1013,143,22.8,1677704400.0,161,1.1
99,2023-03-03,19.4,51,404,322,33.5,881,86,1014,74,22.1,1677790800.0,97,1.5
100,2023-03-04,19.9,51,403,320,84.3,881,94,1014,43,20.9,1677877200.0,82,1.7
100,2023-03-05,19.6,51,401,319,72.3,879,95,1012,36,20.4,1677963600.0,80,2.9
100,2023-03-06,20.1,51,400,317,85.5,877,90,1009,73,22.0,1678050000.0,64,3.0
99,2023-03-07,19.6,50,398,315,6.8,878,86,1009,76,22.3,1678136400.0,61,2.8
92,2023-03-08,19.9,50,396,314,2.8,880,88,1012,135,22.1,1678222800.0,75,2.7
94,2023-03-09,19.5,50,395,312,8.0,881,91,1013,70,21.1,1678309200.0,75,2.5
62,2023-03-10,17.4,50,393,310,0.0,881,79,1014,291,21.4,1678395600.0,78,2.9
72,2023-03-11,17.3,50,391,308,2.0,882,81,1015,183,20.9,1678482000.0,70,2.6
40,2023-03-12,16.8,49,389,307,0.0,882,79,1015,296,21.1,1678568400.0,80,1.8
89,2023-03-13,17.5,49,387,305,2.5,883,84,1016,125,20.4,1678654800.0,72,2.8
97,2023-03-14,17.3,49,386,303,1.0,882,81,1016,123,20.8,1678741200.0,73,3.1
99,2023-03-15,17.8,49,384,301,45.5,881,89,1014,66,19.8,1678827600.0,71,2.0
86,2023-03-16,18.5,48,382,300,22.5,880,86,1012,141,21.1,1678914000.0,186,1.6
44,2023-03-17,17.9,48,380,298,0.0,880,82,1012,270,21.3,1679000400.0,226,1.8
56,2023-03-18,17.3,48,379,296,0.0,882,80,1015,239,21.3,1679086800.0,146,1.1
69,2023-03-19,18.8,48,377,294,18.8,883,84,1015,255,21.7,1679173200.0,75,1.5
75,2023-03-20,19.6,47,376,293,8.5,883,89,1016,236,21.7,1679259600.0,69,1.4
82,2023-03-21,19.4,47,375,291,6.3,883,86,1016,213,21.8,1679346000.0,72,2.1
76,2023-03-22,19.1,47,373,289,4.5,884,85,1017,221,21.8,1679432400.0,55,2.4
69,2023-03-23,19.0,47,372,287,4.3,884,85,1017,254,21.7,1679518800.0,55,2.6
63,2023-03-24,18.4,46,371,285,1.8,884,82,1017,267,21.8,1679605200.0,75,2.0
81,2023-03-25,18.6,46,370,284,12.5,884,87,1017,194,20.8,1679691600.0,104,2.0
68,2023-03-26,18.4,46,369,282,7.5,883,86,1016,248,20.9,1679778000.0,62,3.2
51,2023-03-27,18.3,46,368,280,0.5,881,81,1013,270,21.9,1679864400.0,183,2.1
50,2023-03-28,14.7,46,367,278,1.0,881,79,1015,225,18.6,1679950800.0,217,2.2
41,2023-03-29,14.4,46,366,276,0.0,883,76,1017,263,19.0,1680037200.0,86,2.1
66,2023-03-30,18.1,45,365,274,5.5,882,84,1015,242,21.0,1680123600.0,112,1.9
74,2023-03-31,19.4,45,364,273,4.5,883,88,1016,228,21.6,1680210000.0,123,1.0
97,2023-04-01,19.8,45,363,271,31.3,884,87,1016,102,22.1,1680296400.0,76,1.6
71,2023-04-02,18.9,45,362,269,18.0,882,89,1016,234,21.0,1680382800.0,117,1.2
60,2023-04-03,17.9,45,360,267,0.0,881,86,1014,228,20.6,1680469200.0,76,1.7
56,2023-04-04,18.4,45,359,265,1.0,881,80,1014,252,22.2,1680555600.0,122,1.5
54,2023-04-05,19.0,44,358,263,4.8,883,84,1015,247,22.0,1680642000.0,79,1.7
82,2023-04-06,18.9,44,357,261,4.5,883,85,1016,185,21.7,1680728400.0,64,2.5
64,2023-04-07,18.1,44,356,259,3.0,884,82,1017,238,21.5,1680814800.0,60,2.6
88,2023-04-08,18.2,44,355,258,5.3,885,82,1018,133,21.6,1680901200.0,54,2.1
52,2023-04-09,17.9,44,353,256,0.5,884,82,1017,248,21.4,1680987600.0,70,1.8
28,2023-04-10,17.2,44,352,254,0.5,882,79,1015,253,21.4,1681074000.0,91,1.4
33,2023-04-11,16.0,43,351,252,0.0,880,72,1013,251,22.0,1681160400.0,190,1.4
81,2023-04-12,15.0,43,350,250,0.0,881,69,1014,104,21.3,1681246800.0,189,1.4
36,2023-04-13,16.5,43,349,248,1.0,883,76,1016,246,21.1,1681333200.0,163,1.1
45,2023-04-14,17.3,43,347,246,0.0,883,79,1016,238,21.4,1681419600.0,106,1.6
45,2023-04-15,17.3,43,346,245,0.0,885,78,1018,240,21.8,1681506000.0,189,1.8
60,2023-04-16,15.7,43,345,243,0.0,884,79,1018,189,19.8,1681592400.0,180,1.5
70,2023-04-17,16.4,42,344,241,1.0,884,82,1018,157,19.6,1681678800.0,88,1.8
58,2023-04-18,16.8,42,342,239,0.0,886,84,1020,208,19.7,1681765200.0,65,2.5
65,2023-04-19,17.4,42,341,237,1.0,886,84,1019,196,20.3,1681851600.0,75,2.3
61,2023-04-20,17.9,42,340,235,24.0,882,85,1015,209,20.6,1681938000.0,48,2.4
48,2023-04-21,17.6,42,339,234,3.8,879,83,1012,223,21.0,1682024400.0,176,1.5
40,2023-04-22,15.6,41,337,232,0.3,880,76,1013,172,20.7,1682110800.0,169,1.2
39,2023-04-23,15.5,41,336,230,0.0,879,75,1012,226,20.7,1682197200.0,157,1.6
23,2023-04-24,14.5,41,335,228,1.0,879,72,1012,227,20.1,1682283600.0,255,2.2
39,2023-04-25,14.2,41,334,227,0.0,881,79,1015,216,18.2,1682370000.0,231,1.7
27,2023-04-26,12.7,41,332,225,0.0,882,77,1016,222,17.1,1682456400.0,229,1.4
28,2023-04-27,13.2,41,331,223,0.0,883,77,1018,217,17.6,1682542800.0,121,1.3
59,2023-04-28,15.0,40,330,221,0.0,885,80,1020,196,18.8,1682629200.0,77,2.5
57,2023-04-29,15.6,40,328,220,0.0,884,83,1018,187,18.8,1682715600.0,68,2.1
42,2023-04-30,14.8,40,327,218,0.0,881,75,1015,216,19.9,1682802000.0,149,1.5
40,2023-05-01,14.3,40,326,217,0.0,881,79,1015,209,18.5,1682888400.0,233,1.8
59,2023-05-02,13.1,40,325,215,0.0,883,77,1018,183,17.4,1682974800.0,177,1.2
40,2023-05-03,13.6,40,323,213,0.0,886,77,1021,207,17.9,1683061200.0,82,1.5
44,2023-05-04,14.0,39,322,212,0.0,886,81,1021,194,17.7,1683147600.0,58,2.1
40,2023-05-05,15.2,39,321,210,2.8,885,80,1019,204,19.1,1683234000.0,120,1.8
75,2023-05-06,16.4,39,320,209,37.8,885,88,1020,156,18.6,1683320400.0,112,1.3
58,2023-05-07,16.3,39,318,207,2.5,885,87,1020,188,18.7,1683406800.0,52,2.4
41,2023-05-08,15.9,39,317,206,0.0,886,83,1020,199,19.1,1683493200.0,63,2.2
58,2023-05-09,16.4,39,316,204,0.0,886,83,1020,190,19.6,1683579600.0,65,2.5
69,2023-05-10,16.9,38,315,203,1.0,886,84,1020,185,19.8,1683666000.0,60,2.5
96,2023-05-11,16.7,38,314,201,0.0,886,83,1020,65,19.9,1683752400.0,48,2.7
66,2023-05-12,17.0,38,312,200,7.0,886,83,1020,184,20.1,1683838800.0,129,2.1
34,2023-05-13,16.4,38,311,199,0.8,885,85,1020,193,19.3,1683925200.0,140,1.0
59,2023-05-14,16.0,38,310,197,0.0,885,84,1019,187,19.0,1684011600.0,92,1.3
59,2023-05-15,17.2,38,309,196,2.5,884,84,1017,158,20.1,1684098000.0,171,1.9
46,2023-05-16,14.4,38,308,195,3.0,882,77,1016,180,19.0,1684184400.0,259,2.3
42,2023-05-17,13.7,37,307,193,0.0,883,79,1018,190,17.8,1684270800.0,203,1.2
36,2023-05-18,13.7,37,306,192,0.5,884,77,1019,189,18.2,1684357200.0,157,1.4
11,2023-05-19,12.4,37,305,191,0.0,883,70,1017,191,18.6,1684443600.0,199,1.3
5,2023-05-20,11.1,37,304,190,0.0,882,61,1016,190,19.3,1684530000.0,234,2.0
18,2023-05-21,13.2,37,303,189,0.0,882,74,1016,188,18.4,1684616400.0,259,2.3
4,2023-05-22,9.8,37,302,188,0.0,882,65,1016,188,17.1,1684702800.0,245,2.0
35,2023-05-23,11.2,37,301,187,0.0,883,78,1018,148,15.1,1684789200.0,235,1.8
56,2023-05-24,10.9,37,300,185,0.0,883,79,1019,139,14.7,1684875600.0,136,1.1
69,2023-05-25,12.2,36,299,184,0.5,885,83,1021,115,15.3,1684962000.0,96,1.8
56,2023-05-26,13.1,36,298,184,0.0,886,85,1022,147,15.9,1685048400.0,57,2.7
71,2023-05-27,14.2,36,297,183,0.0,888,84,1024,169,17.1,1685134800.0,73,2.1
89,2023-05-28,15.2,36,296,182,0.0,888,84,1023,51,18.1,1685221200.0,49,2.2
38,2023-05-29,13.3,36,296,181,0.0,887,78,1022,177,17.7,1685307600.0,109,1.5
49,2023-05-30,13.7,36,295,180,0.0,887,81,1023,175,17.4,1685394000.0,76,1.7
44,2023-05-31,12.8,36,294,179,0.0,887,78,1022,179,17.3,1685480400.0,72,1.8
59,2023-06-01,13.9,36,293,178,0.0,886,84,1022,168,17.0,1685566800.0,69,2.1
64,2023-06-02,13.7,36,293,178,0.0,887,81,1022,172,17.3,1685653200.0,45,3.4
40,2023-06-03,14.0,36,292,177,0.0,888,80,1023,174,17.8,1685739600.0,62,2.7
44,2023-06-04,14.4,35,292,176,0.0,888,80,1023,174,18.3,1685826000.0,73,2.4
26,2023-06-05,14.0,35,291,176,0.0,887,78,1022,176,18.4,1685912400.0,77,2.3
34,2023-06-06,13.3,35,291,175,0.0,887,78,1023,172,17.8,1685998800.0,123,1.5
56,2023-06-07,14.4,35,290,175,0.0,887,83,1023,160,17.6,1686085200.0,81,1.9
48,2023-06-08,15.3,35,290,174,0.0,886,82,1021,168,18.7,1686171600.0,90,2.2
25,2023-06-09,14.3,35,289,174,0.0,885,76,1019,173,19.4,1686258000.0,142,1.7
15,2023-06-10,11.5,35,289,173,0.0,884,66,1019,173,19.0,1686344400.0,182,1.3
18,2023-06-11,10.9,35,288,173,0.0,884,68,1019,173,17.5,1686430800.0,157,1.0
39,2023-06-12,12.8,35,288,172,0.0,883,77,1017,169,17.5,1686517200.0,126,1.4
27,2023-06-13,8.3,35,288,172,0.0,881,60,1015,172,17.7,1686603600.0,226,2.2
0,2023-06-14,7.4,35,288,172,0.0,883,56,1018,172,16.8,1686690000.0,161,1.3
0,2023-06-15,8.4,35,287,172,0.0,883,57,1018,172,17.9,1686776400.0,198,1.7
0,2023-06-16,4.7,35,287,171,0.0,883,45,1018,171,17.6,1686862800.0,234,2.0
44,2023-06-17,12.0,35,287,171,0.0,886,76,1022,168,16.5,1686949200.0,182,1.4
59,2023-06-18,13.3,35,287,171,0.0,887,83,1023,150,16.4,1687035600.0,67,2.2
20,2023-06-19,10.6,35,287,171,0.0,885,77,1021,171,15.1,1687122000.0,67,2.3
8,2023-06-20,9.4,35,287,171,0.0,884,69,1020,171,15.9,1687208400.0,131,1.6
10,2023-06-21,10.5,35,287,171,0.0,884,75,1021,171,15.4,1687294800.0,111,1.4
19,2023-06-22,9.5,35,287,171,0.0,884,72,1020,169,15.5,1687381200.0,184,1.7
75,2023-06-23,12.1,35,287,171,0.5,885,85,1022,118,14.7,1687467600.0,228,2.0
55,2023-06-24,8.9,35,287,171,0.0,885,77,1022,137,13.2,1687554000.0,187,1.7
16,2023-06-25,6.8,35,287,171,0.0,884,72,1022,171,12.2,1687640400.0,133,1.1
10,2023-06-26,6.3,35,287,171,0.0,884,67,1021,170,13.0,1687726800.0,167,1.1
8,2023-06-27,8.3,35,287,171,0.0,885,69,1021,171,14.3,1687813200.0,172,1.2
13,2023-06-28,8.4,35,288,172,0.0,886,74,1023,172,13.9,1687899600.0,132,1.1
76,2023-06-29,12.0,35,288,172,6.0,888,87,1025,107,14.2,1687986000.0,97,1.9
64,2023-06-30,12.4,35,288,172,1.0,887,83,1024,139,15.6,1688072400.0,68,2.1
42,2023-07-01,10.1,35,289,173,0.0,889,75,1025,170,15.0,1688158800.0,179,1.4
53,2023-07-02,11.8,35,289,173,0.0,891,81,1028,168,15.4,1688245200.0,106,1.3
47,2023-07-03,11.3,35,289,173,0.0,892,81,1030,165,14.9,1688331600.0,76,2.3
41,2023-07-04,11.8,35,290,174,0.0,890,82,1027,170,15.2,1688418000.0,61,3.0
29,2023-07-05,9.1,35,290,174,0.0,886,68,1022,172,15.8,1688504400.0,198,1.9
26,2023-07-06,9.8,35,291,175,0.0,888,73,1025,175,14.9,1688590800.0,213,1.7
80,2023-07-07,12.2,35,291,176,0.0,891,84,1028,115,15.1,1688677200.0,106,2.1
52,2023-07-08,13.7,35,292,176,0.0,889,83,1025,169,16.8,1688763600.0,50,2.7
25,2023-07-09,13.2,36,293,177,0.0,886,77,1022,177,17.7,1688850000.0,125,2.0
27,2023-07-10,12.4,36,293,177,0.0,885,75,1020,177,17.6,1688936400.0,162,1.3
32,2023-07-11,12.2,36,294,178,0.0,884,74,1019,177,17.7,1689022800.0,204,1.8
78,2023-07-12,11.6,36,295,179,0.0,887,86,1024,73,14.0,1689109200.0,193,2.4
24,2023-07-13,8.7,36,295,180,0.0,887,78,1025,179,12.8,1689195600.0,105,1.6
49,2023-07-14,9.8,36,296,180,0.0,889,79,1027,151,13.6,1689282000.0,110,1.9
50,2023-07-15,10.1,36,297,181,0.0,889,81,1027,143,13.5,1689368400.0,67,2.9
33,2023-07-16,10.5,36,298,182,0.0,888,79,1025,179,14.7,1689454800.0,57,2.8
34,2023-07-17,10.9,36,298,183,0.0,889,76,1025,180,15.7,1689541200.0,136,1.4
60,2023-07-18,13.3,36,299,184,0.0,889,84,1026,162,16.4,1689627600.0,80,2.0
34,2023-07-19,12.9,37,300,185,0.0,888,77,1023,184,17.6,1689714000.0,77,2.5
26,2023-07-20,12.0,37,301,186,0.0,888,74,1024,185,17.2,1689800400.0,182,1.6
79,2023-07-21,12.6,37,302,187,0.0,891,84,1028,128,15.3,1689886800.0,168,2.2
80,2023-07-22,13.3,37,303,188,0.0,890,86,1027,136,15.8,1689973200.0,60,3.2
52,2023-07-23,13.6,37,304,189,0.0,888,81,1024,182,17.2,1690059600.0,62,2.3
27,2023-07-24,12.4,37,305,190,0.0,886,75,1021,190,17.7,1690146000.0,161,1.6
34,2023-07-25,11.3,37,306,192,0.0,886,77,1022,187,15.6,1690232400.0,227,2.1
43,2023-07-26,9.2,37,307,193,0.0,889,76,1027,169,13.7,1690318800.0,138,2.0
70,2023-07-27,10.5,37,308,194,0.0,889,80,1026,135,14.1,1690405200.0,75,2.5
43,2023-07-28,10.7,38,309,195,0.0,888,77,1024,193,15.2,1690491600.0,59,1.9
39,2023-07-29,11.6,38,310,196,0.0,887,77,1023,195,16.3,1690578000.0,71,2.2
28,2023-07-30,11.1,38,311,198,0.0,886,74,1022,198,16.3,1690664400.0,68,2.7
24,2023-07-31,10.5,38,312,199,0.0,886,69,1022,199,17.1,1690750800.0,124,1.6
56,2023-08-01,12.9,38,313,200,0.0,889,79,1025,195,17.2,1690837200.0,170,2.0
86,2023-08-02,12.0,38,314,202,0.0,892,82,1029,87,15.3,1690923600.0,160,2.3
79,2023-08-03,11.4,38,315,203,0.0,893,80,1031,107,15.0,1691010000.0,113,2.7
39,2023-08-04,10.1,39,316,205,0.0,893,77,1031,194,14.3,1691096400.0,72,3.9
53,2023-08-05,10.8,39,317,206,0.0,893,79,1031,177,14.6,1691182800.0,66,3.4
52,2023-08-06,10.9,39,318,208,0.0,892,79,1030,189,14.8,1691269200.0,66,3.2
72,2023-08-07,12.9,39,320,209,0.0,889,84,1025,174,15.7,1691355600.0,62,2.6
66,2023-08-08,13.1,39,321,210,0.0,886,82,1022,190,16.4,1691442000.0,67,1.9
67,2023-08-09,13.7,39,322,212,1.5,888,85,1024,187,16.5,1691528400.0,77,1.9
73,2023-08-10,13.5,40,323,214,0.5,887,86,1023,158,16.0,1691614800.0,184,1.9
82,2023-08-11,11.0,40,324,215,0.0,885,82,1022,96,14.3,1691701200.0,152,1.4
