clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,Temp Min (°C),min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
45,2020-07-18,10.1,36,299,184,107,843,686,19.3,1595073600,4.6,132,3.2,1595070000,11.5,1595030400,0.0,0.0,889,final,77,1027,0,,173,873,7184,4418,4160,14.4,1595019600,132,9.2,2.0
38,2020-07-19,10.2,37,300,185,107,844,689,20.7,1595160000,5.2,74,2.8,1595156400,11.5,1595124000,0.0,0.0,889,final,76,1026,0,,181,876,7205,4441,4345,15.0,1595106000,74,8.8,2.1
19,2020-07-20,9.1,37,301,186,107,845,692,19.6,1595246400,5.1,65,3.2,1595199600,10.0,1595214000,0.0,0.0,888,final,76,1026,0,,186,879,7226,4465,4458,13.8,1595192400,65,9.2,2.4
15,2020-07-21,9.0,37,302,187,107,846,695,20.4,1595361600,5.6,68,2.8,1595361600,9.3,1595296800,0.0,0.0,886,final,74,1023,0,,187,882,7248,4490,4488,14.1,1595278800,68,8.0,2.2
67,2020-07-22,10.0,37,303,188,107,847,698,17.0,1595365200,2.4,100,3.2,1595365200,10.0,1595448000,0.0,0.0,886,final,82,1023,0,,99,884,7270,4516,2375,13.2,1595365200,100,8.4,2.0
74,2020-07-23,9.3,37,304,189,108,848,701,15.6,1595502000,1.9,106,4.0,1595498400,7.4,1595469600,2.5,2.5,887,final,86,1025,0,,57,887,7293,4542,1363,11.6,1595451600,106,10.4,2.4
66,2020-07-24,9.3,37,305,190,108,849,704,16.3,1595592000,3.0,90,5.2,1595581200,10.4,1595559600,0.0,0.0,889,final,81,1027,0,,143,890,7316,4569,3420,12.7,1595538000,90,13.2,3.4
37,2020-07-25,8.5,37,306,192,108,851,707,15.6,1595674800,3.5,83,5.2,1595707200,9.3,1595642400,0.0,0.0,889,final,80,1027,0,,175,893,7339,4597,4206,12.0,1595624400,83,13.2,3.5
16,2020-07-26,8.5,37,307,193,108,852,711,18.5,1595764800,5.3,62,5.2,1595793600,9.3,1595793600,0.0,0.0,887,final,76,1025,0,,192,896,7363,4626,4604,13.0,1595710800,62,14.0,3.6
7,2020-07-27,5.5,37,308,194,109,853,714,21.1,1595851200,6.0,168,2.8,1595797200,7.4,1595815200,0.0,0.0,885,final,62,1022,0,,194,900,7387,4655,4654,13.9,1595797200,168,8.0,1.8
53,2020-07-28,9.6,38,309,195,109,854,717,19.3,1595966400,2.8,97,3.2,1595966400,7.8,1595901600,0.5,0.5,885,final,79,1022,0,,152,903,7411,4685,3656,13.5,1595883600,97,8.4,1.9
62,2020-07-29,12.4,38,310,196,109,855,721,20.7,1595970000,4.3,81,3.6,1596052800,11.5,1595998800,0.0,0.0,885,final,81,1021,0,,182,906,7436,4715,4371,15.8,1595970000,81,10.4,2.6
34,2020-07-30,12.4,38,311,198,109,857,725,24.8,1596139200,5.5,198,2.4,1596139200,13.7,1596067200,0.0,0.0,885,final,73,1020,0,,196,909,7461,4746,4695,18.1,1596056400,198,8.4,1.8
34,2020-07-31,9.7,38,312,199,109,858,728,21.1,1596142800,6.2,200,2.4,1596150000,12.2,1596164400,0.0,0.0,887,final,72,1024,0,,196,913,7487,4778,4711,15.5,1596142800,200,7.6,1.7
67,2020-08-01,11.4,38,313,200,110,859,732,19.6,1596283200,3.4,95,2.4,1596312000,11.5,1596250800,0.0,0.0,889,final,80,1026,0,,144,916,7512,4810,3446,14.9,1596229200,95,7.2,1.7
36,2020-08-02,9.8,38,314,202,110,860,736,18.9,1596358800,5.4,74,3.6,1596398400,11.1,1596337200,0.0,0.0,891,final,76,1028,0,,199,920,7538,4843,4777,14.3,1596315600,74,9.6,2.6
26,2020-08-03,9.9,38,315,203,110,862,740,18.5,1596445200,5.1,68,5.2,1596445200,10.4,1596420000,0.0,0.0,891,final,79,1029,0,,201,923,7564,4877,4826,13.8,1596402000,68,14.0,3.7
43,2020-08-04,10.6,39,316,205,110,863,743,20.0,1596538800,4.9,54,4.4,1596571200,10.7,1596506400,0.0,0.0,887,final,79,1024,0,,193,927,7591,4911,4636,14.5,1596488400,54,12.0,3.3
15,2020-08-05,9.3,39,317,206,111,864,747,25.2,1596628800,6.4,148,2.4,1596574800,10.4,1596596400,0.0,0.0,885,final,67,1020,0,,206,930,7617,4945,4945,16.6,1596574800,148,7.2,1.8
28,2020-08-06,12.0,39,318,208,111,866,751,24.1,1596715200,6.4,92,2.4,1596744000,11.5,1596682800,0.0,0.0,883,final,75,1018,0,,206,934,7644,4980,4955,17.1,1596661200,92,7.6,1.8
37,2020-08-07,12.6,39,320,209,111,867,756,23.3,1596798000,5.9,190,4.0,1596830400,13.0,1596765600,0.0,0.0,885,final,77,1020,0,,205,937,7671,5016,4929,17.2,1596747600,190,10.8,2.5
41,2020-08-08,8.4,39,321,210,111,868,760,18.1,1596834000,5.0,173,3.6,1596916800,10.7,1596916800,0.5,0.5,888,final,72,1025,0,,206,941,7697,5052,4937,13.8,1596834000,173,10.4,2.7
10,2020-08-09,8.1,39,322,212,112,870,764,19.3,1596974400,6.3,62,4.8,1597003200,9.6,1596934800,0.0,0.0,885,final,73,1022,0,,212,945,7724,5088,5088,13.5,1596920400,62,12.8,3.2
10,2020-08-10,6.7,40,323,214,112,871,768,24.8,1597057200,6.8,186,2.8,1597064400,8.5,1597028400,0.0,0.0,883,final,59,1018,0,,213,948,7752,5125,5123,16.2,1597006800,186,8.8,2.0
14,2020-08-11,8.0,40,324,215,112,873,772,22.6,1597176000,6.7,181,2.4,1597176000,10.4,1597111200,0.0,0.0,884,final,61,1020,0,,215,952,7779,5163,5163,16.0,1597093200,181,8.0,1.6
55,2020-08-12,11.7,40,325,217,112,874,776,22.2,1597262400,5.4,58,2.8,1597186800,13.7,1597201200,0.0,0.0,886,final,74,1021,0,,200,956,7806,5201,4797,17.0,1597179600,58,7.6,1.8
25,2020-08-13,8.1,40,326,218,113,875,781,25.2,1597269600,6.9,164,2.4,1597269600,12.2,1597284000,0.0,0.0,884,final,60,1018,0,,218,960,7833,5239,5221,17.6,1597266000,164,7.6,1.9
14,2020-08-14,7.8,40,328,220,113,877,785,21.5,1597402800,6.7,192,2.0,1597395600,9.6,1597370400,0.0,0.0,884,final,62,1020,0,,220,964,7860,5277,5275,15.6,1597352400,192,7.2,1.6
34,2020-08-15,10.8,40,329,222,113,878,789,24.1,1597521600,6.9,63,3.6,1597521600,12.6,1597456800,0.0,0.0,884,final,71,1019,0,,220,967,7888,5316,5269,16.9,1597438800,63,10.0,2.5
12,2020-08-16,9.7,40,330,223,114,880,794,25.6,1597528800,7.1,104,2.4,1597608000,11.5,1597546800,0.0,0.0,883,final,66,1018,0,,223,971,7915,5356,5353,17.4,1597525200,104,6.4,2.0
10,2020-08-17,10.1,41,331,225,114,881,798,25.6,1597665600,7.2,130,2.4,1597694400,10.4,1597633200,0.0,0.0,885,final,66,1020,0,,225,975,7942,5396,5396,17.7,1597611600,130,7.2,1.7
43,2020-08-18,13.0,41,332,226,114,883,803,23.7,1597752000,6.2,46,5.2,1597780800,14.1,1597708800,0.0,0.0,885,final,76,1020,0,,225,979,7970,5436,5406,17.8,1597698000,46,14.0,3.7
18,2020-08-19,11.2,41,333,228,114,884,807,26.7,1597834800,7.3,135,3.2,1597867200,13.3,1597795200,0.0,0.0,884,final,66,1018,0,,228,983,7997,5476,5472,18.9,1597784400,135,8.4,2.2
36,2020-08-20,12.0,41,334,230,115,886,812,25.2,1597924800,5.8,153,2.4,1597924800,11.9,1597888800,0.0,0.0,885,final,70,1019,0,,225,987,8024,5516,5407,18.2,1597870800,153,7.2,1.4
48,2020-08-21,13.2,41,335,232,115,887,816,25.2,1598007600,7.0,118,2.8,1598040000,15.6,1597978800,1.0,1.0,886,final,72,1021,0,,229,990,8051,5557,5498,18.9,1597957200,118,7.6,1.7
90,2020-08-22,13.6,41,337,233,115,889,821,19.6,1598097600,2.8,114,2.8,1598097600,13.7,1598061600,4.5,4.5,888,final,83,1024,0,,115,994,8078,5598,2750,16.5,1598043600,114,8.4,2.2
42,2020-08-23,12.5,42,338,235,115,890,825,24.1,1598180400,6.9,51,4.4,1598212800,13.3,1598148000,0.0,0.0,886,final,75,1021,0,,232,998,8105,5640,5572,17.6,1598130000,51,11.6,3.1
21,2020-08-24,10.7,42,339,237,116,892,830,25.9,1598270400,7.6,86,2.8,1598270400,13.0,1598234400,0.0,0.0,885,final,66,1020,0,,237,1002,8132,5681,5681,18.5,1598216400,86,8.8,2.4
18,2020-08-25,11.8,42,340,238,116,893,835,27.4,1598385600,7.7,103,2.4,1598385600,13.3,1598324400,0.0,0.0,886,final,67,1020,0,,238,1006,8159,5723,5722,19.3,1598302800,103,6.4,1.7
32,2020-08-26,13.6,42,341,240,116,895,839,25.9,1598392800,7.6,58,4.0,1598472000,14.8,1598407200,0.0,0.0,886,final,71,1021,0,,240,1010,8185,5765,5756,19.7,1598389200,58,11.2,2.8
43,2020-08-27,13.6,42,342,242,117,896,844,27.0,1598558400,7.4,97,2.0,1598558400,15.2,1598486400,0.0,0.0,886,final,70,1020,0,,237,1014,8212,5807,5686,20.3,1598475600,97,6.4,1.6
45,2020-08-28,14.7,42,343,244,117,898,848,24.8,1598565600,6.6,44,5.2,1598644800,16.3,1598580000,0.0,0.0,885,final,75,1019,0,,241,1017,8238,5850,5789,19.6,1598562000,44,13.2,3.5
39,2020-08-29,14.0,43,344,245,117,899,853,25.9,1598698800,7.3,42,4.0,1598731200,15.2,1598666400,0.0,0.0,885,final,72,1019,0,,245,1021,8264,5892,5872,19.6,1598648400,42,10.0,3.2
39,2020-08-30,13.2,43,345,247,117,901,857,24.1,1598778000,7.5,42,5.2,1598817600,15.2,1598745600,0.0,0.0,886,final,73,1021,0,,246,1025,8291,5934,5914,18.9,1598734800,42,13.2,3.9
29,2020-08-31,12.9,43,347,249,118,902,862,25.2,1598871600,7.4,62,3.2,1598875200,14.1,1598832000,0.0,0.0,886,final,72,1021,0,,248,1029,8317,5977,5964,19.0,1598821200,62,9.2,2.5
28,2020-09-01,11.8,43,348,251,118,903,867,26.3,1598961600,8.2,102,2.4,1598990400,13.3,1598925600,0.0,0.0,886,final,67,1021,0,,250,1033,8342,6020,6010,19.2,1598907600,102,7.6,1.7
87,2020-09-02,13.2,43,349,253,118,905,871,20.4,1599048000,3.5,166,3.2,1598994000,11.5,1599012000,4.0,4.0,886,final,84,1022,0,,141,1037,8368,6062,3372,16.1,1598994000,166,8.4,1.9
30,2020-09-03,8.2,43,350,254,119,906,876,19.3,1599163200,6.9,159,3.6,1599163200,8.9,1599091200,0.0,0.0,886,final,73,1023,0,,253,1040,8394,6105,6062,13.5,1599080400,159,10.0,2.2
74,2020-09-04,9.2,44,351,256,119,908,880,18.9,1599170400,2.8,140,3.6,1599170400,10.0,1599184800,0.0,0.0,886,final,75,1023,0,,106,1044,8419,6148,2550,13.9,1599166800,140,10.0,2.4
68,2020-09-05,9.8,44,352,258,119,909,885,18.5,1599307200,5.8,109,5.2,1599336000,10.7,1599271200,0.0,0.0,886,final,77,1022,0,,213,1048,8444,6191,5121,14.2,1599253200,109,13.2,3.3
53,2020-09-06,9.8,44,353,260,119,911,889,20.0,1599422400,4.3,87,4.4,1599422400,10.7,1599357600,0.0,0.0,884,final,75,1021,0,,208,1052,8469,6233,4997,14.6,1599339600,87,11.2,2.9
48,2020-09-07,11.5,44,354,262,120,912,894,21.1,1599508800,5.7,93,3.6,1599426000,10.0,1599444000,0.0,0.0,885,final,79,1021,0,,238,1057,8495,6276,5709,15.4,1599426000,93,10.0,2.3
61,2020-09-08,13.5,44,355,263,120,914,898,22.2,1599516000,6.5,80,3.6,1599516000,14.4,1599530400,0.0,0.0,888,final,78,1024,0,,247,1063,8523,6319,5928,17.7,1599512400,80,10.4,2.5
79,2020-09-09,15.5,45,356,265,120,915,903,21.5,1599652800,4.0,65,4.4,1599681600,14.8,1599616800,3.5,3.5,889,final,87,1024,0,,168,1069,8556,6363,4020,17.7,1599598800,65,10.4,3.2
74,2020-09-10,15.6,45,358,267,120,916,907,24.1,1599735600,6.8,51,4.8,1599768000,16.3,1599768000,0.5,0.5,888,final,81,1022,0,,225,1075,8591,6406,5410,19.2,1599685200,51,12.4,3.7
49,2020-09-11,13.8,45,360,269,121,918,912,24.4,1599847200,8.0,56,3.6,1599854400,14.8,1599782400,0.0,0.0,886,final,75,1020,0,,267,1080,8629,6450,6398,18.9,1599771600,56,9.2,2.6
40,2020-09-12,13.5,45,361,271,121,919,916,26.7,1599908400,8.9,83,2.4,1599919200,13.7,1599876000,0.5,0.5,887,final,72,1021,0,,269,1085,8668,6494,6462,19.7,1599858000,83,7.2,2.0
58,2020-09-13,14.3,45,363,272,121,921,920,23.3,1599994800,5.2,68,4.4,1600027200,15.2,1599962400,0.0,0.0,888,final,79,1023,0,,240,1091,8707,6538,5759,18.4,1599944400,68,12.0,3.4
61,2020-09-14,14.2,46,364,274,122,922,925,23.3,1600084800,6.5,51,6.4,1600030800,14.8,1600048800,0.0,0.0,887,final,78,1022,0,,256,1096,8746,6582,6140,18.3,1600030800,51,15.6,4.6
45,2020-09-15,13.1,46,366,276,122,923,929,25.2,1600167600,7.3,129,3.6,1600200000,14.4,1600128000,0.0,0.0,885,final,70,1020,0,,262,1101,8785,6625,6289,19.4,1600117200,129,9.6,2.3
26,2020-09-16,12.5,46,368,278,122,925,933,27.0,1600254000,8.8,110,2.4,1600286400,13.7,1600214400,0.0,0.0,884,final,68,1018,0,,276,1106,8825,6669,6622,19.8,1600203600,110,6.8,1.7
14,2020-09-17,12.2,46,369,280,122,926,937,28.5,1600340400,9.4,78,2.8,1600372800,14.1,1600308000,0.0,0.0,886,final,66,1020,0,,280,1111,8863,6713,6711,20.1,1600290000,78,8.0,2.1
